trial_uid,binary_success_label,start_year,phase_numeric,is_phase_1_2_combined,num_arms,is_randomized,is_multi_center,country_count,is_multi_country,intervention_type,is_combination_therapy,sponsor_type,sponsor_trial_count_total,sponsor_trial_count_last_5y,sponsor_success_rate_historical,is_top_10_sponsor,target_primary,target_category,target_trial_count_total,target_trial_count_last_5y,target_success_rate_historical,is_novel_target
TITLE:18ed2e1a2009,NA,2016,2,0,NA,1,0,NA,0,NA,0,biotech,1,1,NA,0,advanced disease,NA,149,71,0,0
TITLE:19d1cb630ee3,NA,2018,NA,NA,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,174,71,0,0
TITLE:19d59176cee4,NA,2015,3,0,NA,1,1,NA,0,NA,0,unknown,0,0,NA,0,resectable disease,NA,23,14,1,0
TITLE:1b5e4427248b,NA,2008,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,46,46,0,0
TITLE:1bc119817b26,NA,2016,2,0,NA,1,0,NA,0,NA,0,academic,0,0,NA,0,imaging diagnostics,NA,21,14,0,0
TITLE:1bf9c621ff73,NA,2014,3,0,NA,1,0,NA,0,NA,0,biotech,1,1,1,0,advanced disease,NA,116,61,0,0
TITLE:1c4c3d7b5281,NA,2009,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,55,55,0,0
TITLE:1c6d105b18a3,NA,2019,NA,NA,NA,0,1,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,190,74,0,0
TITLE:1c8a6a257a3c,NA,2012,3,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,resectable disease,NA,11,11,1,0
TITLE:1e7b8c844f5e,NA,2014,NA,NA,NA,1,0,NA,0,NA,0,academic,1,1,NA,0,resectable disease,NA,17,10,1,0
TITLE:21ee83d63cb0,NA,2011,2,0,NA,1,1,NA,0,NA,0,big_pharma,2,2,NA,0,advanced disease,NA,78,68,0,0
TITLE:22a1f79b85d8,NA,2008,NA,NA,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,context classified,NA,5,5,NA,0
TITLE:22d978d44dac,NA,2022,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,imaging diagnostics,NA,39,15,0,0
TITLE:23a4ebe7f1a5,NA,2015,NA,NA,NA,1,1,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,129,58,0,0
TITLE:258441e56f16,NA,2013,3,0,NA,1,0,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,103,57,0,0
TITLE:2592784bb344,NA,2004,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,surgical,NA,0,0,NA,1
TITLE:263e9b640ecf,NA,2011,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,biomarker,NA,8,8,NA,0
TITLE:287f55b0d847,NA,2007,3,0,NA,1,0,NA,0,NA,0,big_pharma,1,1,NA,0,advanced disease,NA,23,23,0,0
TITLE:2a0eb51c5068,NA,2007,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,23,23,0,0
TITLE:2acc24358458,NA,2014,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,116,61,0,0
TITLE:2bcd2020fb23,NA,2021,NA,NA,NA,1,1,NA,0,NA,0,unknown,1,1,NA,0,context classified,NA,22,6,NA,0
TITLE:2cb26fb442fe,NA,2016,2,0,NA,1,1,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,149,71,0,0
TITLE:2cd3dc8be46b,NA,2008,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,context classified,NA,5,5,NA,0
TITLE:2cd4a190f576,NA,2007,1,0,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,23,23,0,0
TITLE:2d07eae1b27b,NA,2007,NA,NA,NA,1,1,NA,0,NA,0,big_pharma,1,1,NA,0,advanced disease,NA,23,23,0,0
TITLE:2d15dbae451b,NA,2013,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,103,57,0,0
TITLE:2d3cbe7f39ce,NA,2005,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,0,0,NA,1
TITLE:2f4b34aceb0e,NA,2014,2,0,NA,1,0,NA,0,NA,0,biotech,1,1,1,0,line of therapy,NA,0,0,NA,1
TITLE:2f5f624e4080,NA,2023,NA,NA,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,241,67,0,0
TITLE:2fb14dd762bc,NA,2021,NA,NA,NA,0,0,NA,0,NA,0,unknown,2,0,NA,0,advanced disease,NA,214,65,0,0
TITLE:3092814e6284,NA,2023,2,0,NA,1,0,NA,0,NA,0,unknown,1,1,NA,0,advanced disease,NA,241,67,0,0
TITLE:31281478dc8c,NA,2016,2,0,NA,1,0,NA,0,NA,0,biotech,2,2,0.5,0,advanced disease,NA,149,71,0,0
TITLE:338c1475e2f0,NA,2016,2,0,NA,1,0,NA,0,NA,0,academic,0,0,NA,0,resectable disease,NA,26,16,1,0
TITLE:3395fec7b8be,NA,2009,NA,NA,NA,0,0,NA,0,NA,0,big_pharma,0,0,NA,0,context classified,NA,9,9,NA,0
TITLE:35b3288955e3,NA,2016,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,149,71,0,0
TITLE:36f607acba4d,NA,2013,3,0,NA,0,1,NA,0,NA,0,unknown,0,0,NA,0,resectable disease,NA,15,12,1,0
TITLE:375224de959d,NA,2019,3,0,NA,1,1,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,190,74,0,0
TITLE:37f7656e9854,NA,2015,2,0,NA,0,0,NA,0,NA,0,unknown,1,1,NA,0,advanced disease,NA,129,58,0,0
TITLE:37fc7c3fb241,NA,2020,NA,NA,NA,0,0,NA,0,NA,0,big_pharma,5,2,NA,0,genomics precision,NA,5,3,NA,0
TITLE:3916220ee10c,NA,2008,1,0,NA,0,1,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,46,46,0,0
TITLE:394fe0ae53f3,NA,2006,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,10,10,NA,0
TITLE:39d19d742c32,NA,2022,2,0,NA,0,0,NA,0,NA,0,academic,1,1,NA,0,imaging diagnostics,NA,39,15,0,0
TITLE:3b2d26414ab9,NA,2017,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,imaging diagnostics,NA,24,16,0,0
TITLE:3b9a5d6429e7,NA,2016,2,0,NA,1,0,NA,0,NA,0,biotech,1,1,NA,0,advanced disease,NA,149,71,0,0
TITLE:3bbe4eb6d661,NA,2022,NA,NA,1,0,1,NA,0,NA,0,unknown,0,0,NA,0,imaging diagnostics,NA,39,15,0,0
TITLE:3c0040bf86f5,NA,2020,1,0,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,207,78,0,0
TITLE:3c7555a01cf9,NA,2011,2,0,NA,0,0,NA,0,NA,0,big_pharma,6,3,0.5,1,advanced disease,NA,78,68,0,0
TITLE:3d9ac7acd926,NA,2021,2,0,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,supportive outcomes,NA,12,5,NA,0
TITLE:3da77f6ab310,NA,2014,2,0,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,116,61,0,0
TITLE:3f2fe5189bdd,NA,2005,NA,NA,NA,1,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,0,0,NA,1
TITLE:3f5d5408f0f3,NA,2009,2,0,NA,0,1,NA,0,NA,0,big_pharma,3,3,NA,0,advanced disease,NA,55,55,0,0
TITLE:42c1ae11bdc8,NA,2020,2,0,NA,0,0,NA,0,NA,0,unknown,4,1,NA,0,genomics precision,NA,5,3,NA,0
TITLE:453a52a6dc27,NA,2007,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,resectable disease,NA,0,0,NA,1
TITLE:45808fce6e89,NA,2019,NA,NA,NA,0,0,NA,0,NA,0,unknown,1,1,NA,0,advanced disease,NA,190,74,0,0
TITLE:461cef133ff3,NA,2018,NA,NA,1,0,1,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,174,71,0,0
TITLE:4708fc2c50e5,NA,2018,NA,NA,NA,1,0,NA,0,NA,0,biotech,1,1,NA,0,advanced disease,NA,174,71,0,0
TITLE:493a057c0a66,NA,2023,2,0,NA,0,0,NA,0,NA,0,unknown,2,1,NA,0,biomarker,NA,52,28,0.5,0
TITLE:494e3bde6bca,NA,2014,3,0,NA,1,0,NA,0,NA,0,big_pharma,2,1,NA,0,genomics precision,NA,1,1,NA,0
TITLE:49e0209c7312,NA,2010,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,context classified,NA,11,11,NA,0
TITLE:4a0e20ad32bb,NA,2017,NA,NA,NA,0,1,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,159,67,0,0
TITLE:4a782f83ea5f,NA,2006,2,0,1,0,0,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,10,10,NA,0
TITLE:4b6c380f84e6,NA,2016,1,0,NA,0,0,NA,0,NA,0,big_pharma,8,4,NA,0,advanced disease,NA,149,71,0,0
TITLE:4b83616c1370,NA,2009,2,0,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,55,55,0,0
TITLE:4e04b010bd41,NA,2022,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,biomarker,NA,46,27,0.5,0
TITLE:4ecafca005f0,NA,2019,2,0,NA,1,1,NA,0,NA,0,academic,0,0,NA,0,biomarker,NA,28,13,0.5,0
TITLE:4f5b8eee9cb2,NA,2012,3,0,NA,1,1,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,92,69,0,0
TITLE:4f6ccb768d05,NA,2005,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,0,0,NA,1
TITLE:4fa5a757433b,NA,2017,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,159,67,0,0
TITLE:4ffe9b08b68e,NA,2017,1,0,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,159,67,0,0
TITLE:50bd5f462fa3,NA,2020,NA,NA,NA,1,0,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,207,78,0,0
TITLE:512668c30cfc,NA,2009,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,resectable disease,NA,7,7,1,0
TITLE:51d1672a6103,NA,2019,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,imaging diagnostics,NA,32,18,0,0
TITLE:52adf055d1fe,NA,2021,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,214,65,0,0
TITLE:52d02f25453e,NA,2021,2,0,NA,0,1,NA,0,NA,0,big_pharma,0,0,NA,0,immunotherapy,NA,2,0,NA,0
TITLE:52d3a19ea20b,NA,2013,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,biomarker,NA,12,11,NA,0
TITLE:5309f39b6f81,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,0,0,NA,1
TITLE:538fd01b4e78,NA,2020,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,imaging diagnostics,NA,35,19,0,0
TITLE:53a6a179b95c,NA,2022,2,0,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,genomics precision,NA,7,4,NA,0
TITLE:53c48efa6bcb,NA,2013,1,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,103,57,0,0
TITLE:53dd74cc9aa4,NA,2010,1,0,NA,0,1,NA,0,NA,0,big_pharma,0,0,NA,0,supportive outcomes,NA,2,2,NA,0
TITLE:54e42f98989a,NA,2021,2,0,NA,0,0,NA,0,NA,0,big_pharma,1,0,0,0,advanced disease,NA,214,65,0,0
TITLE:586e0240f46c,NA,2013,2,0,NA,1,0,NA,0,NA,0,unknown,2,0,NA,0,advanced disease,NA,103,57,0,0
TITLE:58cfad573e34,NA,2014,2,0,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,context classified,NA,15,6,NA,0
TITLE:58ebd7c8a519,NA,2018,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,resectable disease,NA,28,13,1,0
TITLE:59080e11fa73,NA,2015,2,0,NA,1,1,NA,0,NA,0,unknown,1,1,NA,0,advanced disease,NA,129,58,0,0
TITLE:592d59992cb0,NA,2016,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,biomarker,NA,17,9,0,0
TITLE:59b92f79a00c,NA,2007,NA,NA,NA,0,0,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,23,23,0,0
TITLE:5cf609465d6f,NA,2017,3,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,context classified,NA,17,4,NA,0
TITLE:5d6c7223b8c3,NA,2016,NA,NA,NA,0,0,NA,0,NA,0,big_pharma,0,0,NA,0,imaging diagnostics,NA,21,14,0,0
TITLE:5d85eabb59d7,NA,2022,2,0,NA,1,0,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,228,69,0,0
TITLE:5e138a6dba86,NA,2021,3,0,NA,1,0,NA,0,NA,0,big_pharma,2,2,NA,0,chemotherapy,NA,17,7,0,0
TITLE:5e8d92cc4dac,NA,2008,2,0,NA,0,1,NA,0,NA,0,biotech,0,0,NA,0,biomarker,NA,1,1,NA,0
TITLE:5f1ab10fa584,NA,2020,2,0,NA,1,0,NA,0,NA,0,big_pharma,1,1,NA,0,chemotherapy,NA,15,5,0,0
TITLE:5fb4e70f31a1,NA,2015,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,129,58,0,0
TITLE:601cb5676ab1,NA,2005,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,0,0,NA,1
TITLE:6150afe6780e,NA,2019,1,0,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,190,74,0,0
TITLE:628de86b6241,NA,2022,NA,NA,NA,0,1,NA,0,NA,0,big_pharma,3,0,NA,0,context classified,NA,24,7,NA,0
TITLE:63157644f79d,NA,2008,NA,NA,NA,0,0,NA,0,NA,0,unknown,1,1,NA,0,context classified,NA,5,5,NA,0
TITLE:639e85ee8f52,NA,2019,2,0,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,biomarker,NA,28,13,0.5,0
TITLE:63ae6a3bc362,NA,2005,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,context classified,NA,0,0,NA,1
TITLE:63cfdd2e7e67,NA,2019,NA,NA,1,0,0,NA,0,NA,0,unknown,0,0,NA,0,biomarker,NA,28,13,0.5,0
TITLE:63f5ac42ea39,NA,2008,2,0,NA,1,1,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,46,46,0,0
TITLE:64a9478a6825,NA,2009,2,0,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,55,55,0,0
TITLE:65a6961dbe5f,NA,2011,NA,NA,NA,0,1,NA,0,NA,0,big_pharma,4,4,NA,0,advanced disease,NA,78,68,0,0
TITLE:6615e50abc04,NA,2019,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,190,74,0,0
TITLE:6692a2803bb3,NA,2011,2,0,NA,1,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,78,68,0,0
TITLE:6729d192e4ea,NA,2014,NA,NA,NA,0,1,NA,0,NA,0,biotech,0,0,NA,0,imaging diagnostics,NA,14,12,NA,0
TITLE:676f954a3403,NA,2011,2,0,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,78,68,0,0
TITLE:6778e7c84238,NA,2007,NA,NA,NA,1,0,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,23,23,0,0
TITLE:67a27fffab5f,NA,2007,2,0,NA,0,1,NA,0,NA,0,unknown,1,1,NA,0,advanced disease,NA,23,23,0,0
TITLE:67ea771b29fa,NA,2018,1,0,NA,0,0,NA,0,NA,0,biotech,5,4,0.333,0,advanced disease,NA,174,71,0,0
TITLE:69189a93713f,NA,2014,3,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,116,61,0,0
TITLE:693aeb06b743,NA,2023,1,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,241,67,0,0
TITLE:6948d553ddfc,NA,2018,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,resectable disease,NA,28,13,1,0
TITLE:69d4aecd0e2e,NA,2021,NA,NA,NA,0,0,NA,0,NA,0,unknown,2,0,NA,0,biomarker,NA,41,24,0.5,0
TITLE:6a1def07a536,NA,2016,NA,NA,NA,0,0,NA,0,NA,0,unknown,1,1,NA,0,surgical,NA,7,3,1,0
TITLE:6a66b4c58a64,NA,2010,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,71,71,0,0
TITLE:6a8bd4646275,NA,2016,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,context classified,NA,16,4,NA,0
TITLE:6c1d0c91a7e4,NA,2014,3,0,NA,1,1,NA,0,NA,0,biotech,0,0,NA,0,resectable disease,NA,17,10,1,0
TITLE:6c2066335b79,NA,2014,3,0,NA,1,1,NA,0,NA,0,biotech,1,1,NA,0,advanced disease,NA,116,61,0,0
TITLE:6c2b55fbdca1,NA,2014,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,resectable disease,NA,17,10,1,0
TITLE:6c550d825a40,NA,2006,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,context classified,NA,1,1,NA,0
TITLE:6dcef2940e2b,NA,2006,2,0,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,10,10,NA,0
TITLE:6e3234d5cbd0,NA,2015,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,imaging diagnostics,NA,16,10,NA,0
TITLE:6e55cecaf952,NA,2007,NA,NA,NA,0,0,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,23,23,0,0
TITLE:6f9ce2cf217d,NA,2018,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,surgical,NA,10,6,1,0
TITLE:70078e73f17d,NA,2022,1,0,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,228,69,0,0
TITLE:7015a260fb6b,NA,2012,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,imaging diagnostics,NA,8,6,NA,0
TITLE:702b8eb7a81c,NA,2009,2,0,NA,0,1,NA,0,NA,0,biotech,0,0,NA,0,supportive outcomes,NA,1,1,NA,0
TITLE:70556872dec6,NA,2019,3,0,NA,1,1,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,190,74,0,0
TITLE:70c92ef068c7,NA,2007,3,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,resectable disease,NA,0,0,NA,1
TITLE:70ea3677954e,NA,2021,1,0,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,214,65,0,0
TITLE:720e68072dc5,NA,2023,NA,NA,NA,1,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,241,67,0,0
TITLE:72eb7a9ebd21,NA,2009,1,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,55,55,0,0
TITLE:731ccd18cc95,NA,2018,3,0,NA,1,0,NA,0,NA,0,biotech,2,1,1,0,line of therapy,NA,1,1,NA,0
TITLE:7328c57b1c17,NA,2022,NA,NA,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,228,69,0,0
TITLE:7346b721cbca,NA,2022,1,0,NA,0,0,NA,0,NA,0,biotech,1,1,NA,0,advanced disease,NA,228,69,0,0
TITLE:737fe16ed8cb,NA,2012,1,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,resectable disease,NA,11,11,1,0
TITLE:73a1acda52d3,NA,2017,3,0,NA,1,0,NA,0,NA,0,big_pharma,16,7,0.714,1,advanced disease,NA,159,67,0,0
TITLE:74a86eb24bed,NA,2009,2,0,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,imaging diagnostics,NA,2,2,NA,0
TITLE:754a7ef5f227,NA,2018,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,174,71,0,0
TITLE:75a32f63e7ee,NA,2011,NA,NA,NA,0,1,NA,0,NA,0,unknown,0,0,NA,0,biomarker,NA,8,8,NA,0
TITLE:76c5c6930284,NA,2015,1,0,NA,0,0,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,129,58,0,0
TITLE:77e4e90ca686,NA,2010,2,0,NA,1,0,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,71,71,0,0
TITLE:77ef336e37a2,NA,2012,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,92,69,0,0
TITLE:78276f305dd8,NA,2007,2,0,NA,1,0,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,23,23,0,0
TITLE:7839db1c420c,NA,2014,2,0,NA,1,1,NA,0,NA,0,unknown,1,1,NA,0,advanced disease,NA,116,61,0,0
TITLE:798ee2e6a7ee,NA,2007,2,0,NA,0,0,NA,0,NA,0,unknown,1,1,NA,0,advanced disease,NA,23,23,0,0
TITLE:79ca79b65fee,NA,2012,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,resectable disease,NA,11,11,1,0
TITLE:7b6945b6b2ff,NA,2015,2,0,NA,1,0,NA,0,NA,0,unknown,4,4,1,0,resectable disease,NA,23,14,1,0
TITLE:7d192bdbf1cc,NA,2017,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,imaging diagnostics,NA,24,16,0,0
TITLE:7fa469109522,NA,2008,NA,NA,NA,0,0,NA,0,NA,0,biotech,0,0,NA,0,context classified,NA,5,5,NA,0
TITLE:80462fa40e17,NA,2007,1,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,23,23,0,0
TITLE:808d6936450e,NA,2006,NA,NA,NA,1,1,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,10,10,NA,0
TITLE:80cdcb94b47e,NA,2007,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,23,23,0,0
TITLE:810d1d07aa4a,NA,2011,NA,NA,2,1,0,NA,0,NA,0,academic,0,0,NA,0,resectable disease,NA,10,10,1,0
TITLE:81857dde0ede,NA,2020,2,0,NA,0,0,NA,0,NA,0,unknown,1,0,NA,0,context classified,NA,20,4,NA,0
TITLE:834cbfe5e9fc,NA,2022,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,228,69,0,0
TITLE:8371399a2510,NA,2021,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,imaging diagnostics,NA,37,16,0,0
TITLE:8398d80cca91,NA,2013,NA,NA,NA,1,1,NA,0,NA,0,unknown,1,1,NA,0,advanced disease,NA,103,57,0,0
TITLE:83a21539cec7,NA,2008,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,46,46,0,0
TITLE:84ee876f543c,NA,2011,3,0,NA,1,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,78,68,0,0
TITLE:867080037266,NA,2013,2,0,NA,1,0,NA,0,NA,0,academic,3,3,NA,0,advanced disease,NA,103,57,0,0
TITLE:87bd5fcbf23b,NA,2007,NA,NA,NA,1,1,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,23,23,0,0
TITLE:87df7f08d883,NA,2015,2,0,NA,0,1,NA,0,NA,0,biotech,2,2,NA,0,advanced disease,NA,129,58,0,0
TITLE:8817a5011a63,NA,2006,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,10,10,NA,0
TITLE:88b2615bb52f,NA,2015,2,0,NA,0,0,NA,0,NA,0,unknown,1,1,NA,0,advanced disease,NA,129,58,0,0
TITLE:88c75d41a30a,NA,2010,NA,NA,NA,0,0,NA,0,NA,0,academic,2,2,NA,0,resectable disease,NA,9,9,1,0
TITLE:88d298755934,NA,2010,2,0,NA,1,1,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,71,71,0,0
TITLE:892ea85c0c4e,NA,2018,2,0,NA,0,0,NA,0,NA,0,unknown,2,2,NA,0,biomarker,NA,24,12,0,0
TITLE:8a18bcb0d107,NA,2021,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,supportive care,NA,0,0,NA,1
TITLE:8d501cef0631,NA,2023,NA,NA,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,241,67,0,0
TITLE:8e15e580bde4,NA,2008,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,46,46,0,0
TITLE:8ef753188168,NA,2008,NA,NA,NA,1,0,NA,0,NA,0,big_pharma,1,1,NA,0,advanced disease,NA,46,46,0,0
TITLE:8ef86b54132b,NA,2017,1,0,NA,0,1,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,159,67,0,0
TITLE:8efcb08309af,NA,2019,2,0,NA,1,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,190,74,0,0
TITLE:8f415ac2cafa,NA,2016,2,0,NA,0,0,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,149,71,0,0
TITLE:8fba6195b696,NA,2006,NA,NA,NA,0,0,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,10,10,NA,0
TITLE:8ff574d810e3,NA,2022,2,0,NA,1,0,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,228,69,0,0
TITLE:90522836a42a,NA,2021,2,0,NA,1,0,NA,0,NA,0,unknown,0,0,NA,0,advanced disease,NA,214,65,0,0
TITLE:9109b14ab1cc,NA,2019,2,0,1,0,0,NA,0,NA,0,unknown,1,1,NA,0,resectable disease,NA,31,14,1,0
TITLE:91824a5e03cd,NA,2021,NA,NA,NA,1,0,NA,0,NA,0,big_pharma,0,0,NA,0,advanced disease,NA,214,65,0,0
TITLE:928882664c86,NA,2005,1,0,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,0,0,NA,1
TITLE:92f044ecadca,NA,2023,1,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,imaging diagnostics,NA,46,18,0,0
TITLE:93b4e3a8e951,NA,2020,3,0,NA,1,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,207,78,0,0
TITLE:943e5d4c6811,NA,2014,NA,NA,NA,0,0,NA,0,NA,0,academic,0,0,NA,0,advanced disease,NA,116,61,0,0
TITLE:94baa5fcf8c9,NA,2019,NA,NA,NA,0,1,NA,0,NA,0,biotech,1,1,1,0,advanced disease,NA,190,74,0,0
TITLE:94bf5f98f9a2,NA,2010,2,0,NA,0,0,NA,0,NA,0,unknown,0,0,NA,0,targeted therapy,NA,0,0,NA,1
TITLE:94e9d5fe076a,NA,2012,2,0,NA,0,1,NA,0,NA,0,big_pharma,7,6,NA,1,advanced disease,NA,92,69,0,0
TITLE:9502c35e65f3,NA,2012,3,0,NA,1,0,NA,0,NA,0,biotech,0,0,NA,0,advanced disease,NA,92,69,0,0
